[ID],[TableID],[ExplicitName],[InferredName],[ExplicitDataType],[InferredDataType],[DataCategory],[Description],[IsHidden],[State],[IsUnique],[IsKey],[IsNullable],[Alignment],[TableDetailPosition],[IsDefaultLabel],[IsDefaultImage],[SummarizeBy],[ColumnStorageID],[Type],[SourceColumn],[ColumnOriginID],[Expression],[FormatString],[IsAvailableInMDX],[SortByColumnID],[AttributeHierarchyID],[ModifiedTime],[StructureModifiedTime],[RefreshedTime],[SystemFlags],[KeepUniqueRows],[DisplayOrdinal],[ErrorMessage],[SourceProviderType],[DisplayFolder],[EncodingHint],[RelatedColumnDetailsID],[AlternateOfID],[LineageTag],[SourceLineageTag]
6370,6304,nm_sei,,2,19,,Número SEI vinculado à manifestação com resposta insatisfatória.,False,1,False,False,True,1,-1,False,False,2,6733,1,nm_sei,,,,True,,6516,20/04/2026 21:04:55,20/04/2026 17:10:40,31/12/1699 00:00:00,0,False,0,,,,0,,,9f4a7d90-cd33-4089-b369-f5274ec9c338,
6308,6307,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,6,19,,,True,1,True,True,False,1,-1,False,False,1,6541,3,,,,,True,,6309,29/04/2026 00:57:45,20/04/2026 17:10:40,31/12/1699 00:00:00,2,False,0,,,,0,,,,
6329,6307,,Date,9,9,PaddedDateTableDates,,True,1,False,False,True,1,-1,False,False,2,6569,4,[Date],,,General Date,True,,6475,29/04/2026 00:57:45,20/04/2026 17:10:40,31/12/1699 00:00:00,2,False,0,,,,0,,,a536da95-1f39-477f-82bd-2913880b867f,
6330,6307,Ano,,6,6,Years,,True,1,False,False,True,1,-1,False,False,2,6573,2,,,YEAR([Date]),0,True,,6476,29/04/2026 00:57:45,20/04/2026 17:10:40,29/04/2026 00:57:45,2,False,0,,,,0,,,41c1a390-951c-4da3-802b-0111b5646bf6,
6331,6307,MonthNo,,6,6,MonthOfYear,,True,1,False,False,True,1,-1,False,False,2,6577,2,,,MONTH([Date]),0,True,,6477,29/04/2026 00:57:45,20/04/2026 17:10:40,29/04/2026 00:57:45,2,False,0,,,,0,,,ff885453-d785-4a1a-8e1b-a60cfdd10537,
6332,6307,Mês,,2,2,Months,,True,1,False,False,True,1,-1,False,False,2,6581,2,,,"FORMAT([Date], ""MMMM"")",,True,6331,6478,29/04/2026 00:57:45,20/04/2026 17:10:40,29/04/2026 00:57:45,2,False,0,,,,0,,,109158ab-0be2-44bb-959d-298f80413da7,
6333,6307,QuarterNo,,6,6,QuarterOfYear,,True,1,False,False,True,1,-1,False,False,2,6585,2,,,INT(([MonthNo] + 2) / 3),0,True,,6479,29/04/2026 00:57:45,20/04/2026 17:10:40,29/04/2026 00:57:45,2,False,0,,,,0,,,1795b81c-23f8-4a2c-aaf5-c8a8a06599e2,
6334,6307,Trimestre,,2,2,Quarters,,True,1,False,False,True,1,-1,False,False,2,6589,2,,,"""Qtr "" & [QuarterNo]",,True,6333,6480,29/04/2026 00:57:45,20/04/2026 17:10:40,29/04/2026 00:57:45,2,False,0,,,,0,,,2c79bb04-83b5-418f-bc11-432e095e3014,
6335,6307,Dia,,6,6,DayOfMonth,,True,1,False,False,True,1,-1,False,False,2,6593,2,,,DAY([Date]),0,True,,6481,29/04/2026 00:57:45,20/04/2026 17:10:40,29/04/2026 00:57:45,2,False,0,,,,0,,,b3a81a67-5f4b-4ab9-9b82-176798645e74,
6311,6310,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,6,19,,,True,1,True,True,False,1,-1,False,False,1,6545,3,,,,,True,,6312,29/04/2026 00:57:45,20/04/2026 17:10:40,31/12/1699 00:00:00,2,False,0,,,,0,,,,
6337,6310,,Date,9,9,PaddedDateTableDates,,True,1,False,False,True,1,-1,False,False,2,6601,4,[Date],,,General Date,True,,6483,29/04/2026 00:57:45,20/04/2026 17:10:40,31/12/1699 00:00:00,2,False,0,,,,0,,,b0c33523-99c3-4dfb-b1d6-fafa35ce7292,
6338,6310,Ano,,6,6,Years,,True,1,False,False,True,1,-1,False,False,2,6605,2,,,YEAR([Date]),0,True,,6484,29/04/2026 00:57:45,20/04/2026 17:10:40,29/04/2026 00:57:45,2,False,0,,,,0,,,0e31fe2a-243f-43f5-8b38-3f4823d37afa,
6339,6310,MonthNo,,6,6,MonthOfYear,,True,1,False,False,True,1,-1,False,False,2,6609,2,,,MONTH([Date]),0,True,,6485,29/04/2026 00:57:45,20/04/2026 17:10:40,29/04/2026 00:57:45,2,False,0,,,,0,,,15cb9723-4e6b-4a62-8d6e-2f09c39ef70b,
6340,6310,Mês,,2,2,Months,,True,1,False,False,True,1,-1,False,False,2,6613,2,,,"FORMAT([Date], ""MMMM"")",,True,6339,6486,29/04/2026 00:57:45,20/04/2026 17:10:40,29/04/2026 00:57:45,2,False,0,,,,0,,,ed4173f3-c812-4547-9dd3-5e7defc8e237,
6341,6310,QuarterNo,,6,6,QuarterOfYear,,True,1,False,False,True,1,-1,False,False,2,6617,2,,,INT(([MonthNo] + 2) / 3),0,True,,6487,29/04/2026 00:57:45,20/04/2026 17:10:40,29/04/2026 00:57:45,2,False,0,,,,0,,,8a53898f-94b7-40f0-84fd-318fb0e909b3,
6342,6310,Trimestre,,2,2,Quarters,,True,1,False,False,True,1,-1,False,False,2,6621,2,,,"""Qtr "" & [QuarterNo]",,True,6341,6488,29/04/2026 00:57:45,20/04/2026 17:10:40,29/04/2026 00:57:45,2,False,0,,,,0,,,b2d2a207-d264-4973-a965-8b1161bf7664,
6343,6310,Dia,,6,6,DayOfMonth,,True,1,False,False,True,1,-1,False,False,2,6625,2,,,DAY([Date]),0,True,,6489,29/04/2026 00:57:45,20/04/2026 17:10:40,29/04/2026 00:57:45,2,False,0,,,,0,,,bdc4fc47-d111-4554-8fe3-64ad6dd6b893,
6314,6313,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,6,19,,,True,1,True,True,False,1,-1,False,False,1,6549,3,,,,,True,,6315,29/04/2026 00:57:45,20/04/2026 17:10:40,31/12/1699 00:00:00,2,False,0,,,,0,,,,
6345,6313,,Date,9,9,PaddedDateTableDates,,True,1,False,False,True,1,-1,False,False,2,6633,4,[Date],,,General Date,True,,6491,29/04/2026 00:57:45,20/04/2026 17:10:40,31/12/1699 00:00:00,2,False,0,,,,0,,,fa5aa7b0-b59c-4649-96f4-925b10040c07,
6346,6313,Ano,,6,6,Years,,True,1,False,False,True,1,-1,False,False,2,6637,2,,,YEAR([Date]),0,True,,6492,29/04/2026 00:57:45,20/04/2026 17:10:40,29/04/2026 00:57:45,2,False,0,,,,0,,,579b36ed-4925-46ee-b93c-02a18d461bec,
6347,6313,MonthNo,,6,6,MonthOfYear,,True,1,False,False,True,1,-1,False,False,2,6641,2,,,MONTH([Date]),0,True,,6493,29/04/2026 00:57:45,20/04/2026 17:10:40,29/04/2026 00:57:45,2,False,0,,,,0,,,5955c295-c3a0-4823-8f15-e4c68dbfaec6,
6348,6313,Mês,,2,2,Months,,True,1,False,False,True,1,-1,False,False,2,6645,2,,,"FORMAT([Date], ""MMMM"")",,True,6347,6494,29/04/2026 00:57:45,20/04/2026 17:10:40,29/04/2026 00:57:45,2,False,0,,,,0,,,4efda4ea-fbc6-466f-b8e9-13843ff3af6e,
6349,6313,QuarterNo,,6,6,QuarterOfYear,,True,1,False,False,True,1,-1,False,False,2,6649,2,,,INT(([MonthNo] + 2) / 3),0,True,,6495,29/04/2026 00:57:45,20/04/2026 17:10:40,29/04/2026 00:57:45,2,False,0,,,,0,,,576d7d03-5389-408b-97c9-256f1c816167,
6350,6313,Trimestre,,2,2,Quarters,,True,1,False,False,True,1,-1,False,False,2,6653,2,,,"""Qtr "" & [QuarterNo]",,True,6349,6496,29/04/2026 00:57:45,20/04/2026 17:10:40,29/04/2026 00:57:45,2,False,0,,,,0,,,20c1364b-132e-49b3-9793-5573ebadddd9,
6351,6313,Dia,,6,6,DayOfMonth,,True,1,False,False,True,1,-1,False,False,2,6657,2,,,DAY([Date]),0,True,,6497,29/04/2026 00:57:45,20/04/2026 17:10:40,29/04/2026 00:57:45,2,False,0,,,,0,,,394ca650-abbd-40f3-96e8-03be9d3fc842,
22745,22744,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,6,19,,,True,1,True,True,False,1,-1,False,False,1,22789,3,,,,,True,,22746,29/04/2026 00:57:45,20/04/2026 17:48:40,31/12/1699 00:00:00,2,False,0,,,,0,,,,
22748,22744,,Date,9,9,PaddedDateTableDates,,True,1,False,False,True,1,-1,False,False,2,22793,4,[Date],,,General Date,True,,22777,29/04/2026 00:57:45,20/04/2026 17:48:40,31/12/1699 00:00:00,2,False,0,,,,0,,,ff9c53e3-853c-4169-9a48-9199e24f03d1,
22749,22744,Ano,,6,6,Years,,True,1,False,False,True,1,-1,False,False,2,22797,2,,,YEAR([Date]),0,True,,22778,29/04/2026 00:57:45,20/04/2026 17:48:40,29/04/2026 00:57:45,2,False,0,,,,0,,,6e3db2ba-39e8-4133-9a5c-9bd8e87e3e5c,
22750,22744,MonthNo,,6,6,MonthOfYear,,True,1,False,False,True,1,-1,False,False,2,22801,2,,,MONTH([Date]),0,True,,22779,29/04/2026 00:57:45,20/04/2026 17:48:40,29/04/2026 00:57:45,2,False,0,,,,0,,,4aff79f9-94f6-4622-a76e-e24a2b66cc19,
22751,22744,Mês,,2,2,Months,,True,1,False,False,True,1,-1,False,False,2,22805,2,,,"FORMAT([Date], ""MMMM"")",,True,22750,22780,29/04/2026 00:57:45,20/04/2026 17:48:40,29/04/2026 00:57:45,2,False,0,,,,0,,,fe3cbe72-8380-47db-85b0-a6c70a85bf9b,
22752,22744,QuarterNo,,6,6,QuarterOfYear,,True,1,False,False,True,1,-1,False,False,2,22809,2,,,INT(([MonthNo] + 2) / 3),0,True,,22781,29/04/2026 00:57:45,20/04/2026 17:48:40,29/04/2026 00:57:45,2,False,0,,,,0,,,0e78b86e-ab7c-4bac-9006-75b14b7f3305,
22753,22744,Trimestre,,2,2,Quarters,,True,1,False,False,True,1,-1,False,False,2,22813,2,,,"""Qtr "" & [QuarterNo]",,True,22752,22782,29/04/2026 00:57:45,20/04/2026 17:48:40,29/04/2026 00:57:45,2,False,0,,,,0,,,f37197be-22a6-4c3f-8bb4-9c51b21ca44d,
22754,22744,Dia,,6,6,DayOfMonth,,True,1,False,False,True,1,-1,False,False,2,22817,2,,,DAY([Date]),0,True,,22783,29/04/2026 00:57:45,20/04/2026 17:48:40,29/04/2026 00:57:45,2,False,0,,,,0,,,ea4c7d1d-6a04-40bb-8627-12e47965415c,
25961,25960,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,6,19,,,True,1,True,True,False,1,-1,False,False,1,25971,3,,,,,True,,25962,20/04/2026 18:05:49,20/04/2026 18:05:49,31/12/1699 00:00:00,2,False,0,,,,0,,,,
25964,25960,,Value,1,6,,[Papel: Técnico] Coluna dummy criada para viabilizar a tabela calculada _medidas. Não possui significado analítico e não deve ser usada em visuais.,False,1,False,False,True,1,-1,False,False,1,25975,4,[Value],,,,True,,25965,01/05/2026 18:20:14,20/04/2026 18:05:49,31/12/1699 00:00:00,2,False,0,,,,0,,,6041b9ee-9a33-41f6-b9e2-e5271bf9b28c,
29280,29279,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,6,19,,,True,1,True,True,False,1,-1,False,False,1,29290,3,,,,,True,,29281,20/04/2026 22:01:24,20/04/2026 22:01:24,31/12/1699 00:00:00,2,False,0,,,,0,,,,
29283,29279,,Date,1,9,,[Papel: Chave] Data diária da dimensão calendário. Chave de relacionamento com tabelas fato; relação ativa principal com f_relatorio[data_manifestacao].,False,1,True,False,True,1,-1,False,False,2,29294,4,[Date],,,,True,,29284,01/05/2026 18:20:14,20/04/2026 22:01:25,31/12/1699 00:00:00,2,False,0,,,,0,,,8eb64e7d-a8d8-4b8c-8793-9a630b3554ba,
29319,29279,Ano,,6,6,,Ano da data.,False,1,False,False,True,1,-1,False,False,2,29333,2,,,YEAR(dCalendario[Date]),,True,,29326,21/04/2026 22:53:41,20/04/2026 22:01:52,29/04/2026 00:57:41,2,False,0,,,,0,,,294047d2-dfad-499d-9394-69c35d574861,
29320,29279,Mes,,6,6,,Número do mês (1–12).,False,1,False,False,True,1,-1,False,False,2,29337,2,,,MONTH(dCalendario[Date]),,True,,29327,21/04/2026 22:53:41,20/04/2026 22:01:52,29/04/2026 00:57:41,2,False,0,,,,0,,,28f27298-d276-40c8-a60e-3c52b5038670,
29321,29279,Dia,,6,6,,Dia do mês (1–31).,False,1,False,False,True,1,-1,False,False,2,29341,2,,,DAY(dCalendario[Date]),,True,,29328,21/04/2026 22:53:41,20/04/2026 22:01:52,29/04/2026 00:57:41,2,False,0,,,,0,,,632005fe-64e5-41e3-b03c-569245ae2762,
29322,29279,NomeMes,,2,2,,Nome do mês por extenso em português.,False,1,False,False,True,1,-1,False,False,2,29345,2,,,"SWITCH(MONTH(dCalendario[Date]),1,""Janeiro"",2,""Fevereiro"",3,""Março"",4,""Abril"",5,""Maio"",6,""Junho"",7,""Julho"",8,""Agosto"",9,""Setembro"",10,""Outubro"",11,""Novembro"",12,""Dezembro"")",,True,29320,29329,21/04/2026 22:53:41,20/04/2026 22:01:52,29/04/2026 00:57:41,2,False,0,,,,0,,,2a42b221-8b74-4031-a4e3-3c0a2e910287,
29323,29279,MesAbrev,,2,2,,Mês abreviado (3 letras) em português.,False,1,False,False,True,1,-1,False,False,2,29349,2,,,"SWITCH(MONTH(dCalendario[Date]),1,""jan"",2,""fev"",3,""mar"",4,""abr"",5,""mai"",6,""jun"",7,""jul"",8,""ago"",9,""set"",10,""out"",11,""nov"",12,""dez"")",,True,29320,29330,21/04/2026 22:53:41,20/04/2026 22:01:52,29/04/2026 00:57:41,2,False,0,,,,0,,,b3753005-0489-4b8e-922a-67576fdbdd11,
29325,29279,AnoMes,,6,6,,Chave numérica de ordenação ano-mês (ex: 202401). Usar para ordenar NomeMes e AnoMesLabel.,False,1,False,False,True,1,-1,False,False,2,29357,2,,,YEAR(dCalendario[Date]) * 100 + MONTH(dCalendario[Date]),,True,,29332,21/04/2026 22:53:41,20/04/2026 22:01:52,29/04/2026 00:57:41,2,False,0,,,,0,,,a5042bb3-dee4-4557-be36-a1f12e4a9f9e,
29382,29279,NumDiaSemana,,6,6,,"Número do dia da semana (1=Seg, 7=Dom). ISO 8601.",False,1,False,False,True,1,-1,False,False,2,29392,2,,,"WEEKDAY(dCalendario[Date], 2)",,True,,29387,21/04/2026 22:53:41,20/04/2026 22:02:01,29/04/2026 00:57:41,2,False,0,,,,0,,,d69559c5-811b-499b-86dc-7693948d3402,
29383,29279,NomeDiaSemana,,2,2,,Nome do dia da semana por extenso em português.,False,1,False,False,True,1,-1,False,False,2,29396,2,,,"SWITCH(WEEKDAY(dCalendario[Date],2),1,""Segunda-feira"",2,""Terça-feira"",3,""Quarta-feira"",4,""Quinta-feira"",5,""Sexta-feira"",6,""Sábado"",7,""Domingo"")",,True,29382,29388,21/04/2026 22:53:41,20/04/2026 22:02:01,29/04/2026 00:57:41,2,False,0,,,,0,,,345f9b4e-21d5-4474-a2a3-5ac377814fec,
29384,29279,DiaSemanaAbrev,,2,2,,Dia da semana abreviado (3 letras).,False,1,False,False,True,1,-1,False,False,2,29400,2,,,"SWITCH(WEEKDAY(dCalendario[Date],2),1,""Seg"",2,""Ter"",3,""Qua"",4,""Qui"",5,""Sex"",6,""Sáb"",7,""Dom"")",,True,29382,29389,21/04/2026 22:53:41,20/04/2026 22:02:01,29/04/2026 00:57:41,2,False,0,,,,0,,,4b31ca0a-5ce8-4262-8ac7-89f82407b760,
29385,29279,NumSemanaAno,,6,6,,"Número da semana no ano (ISO 8601, semana começa na segunda-feira).",False,1,False,False,True,1,-1,False,False,2,29404,2,,,"WEEKNUM(dCalendario[Date], 2)",,True,,29390,21/04/2026 22:53:41,20/04/2026 22:02:01,29/04/2026 00:57:41,2,False,0,,,,0,,,d484f6ff-e460-48c4-b842-9e44f86bb1b0,
29386,29279,AnoSemana,,6,6,,Chave numérica ano-semana para ordenação (ex: 202401).,False,1,False,False,True,1,-1,False,False,2,29408,2,,,"YEAR(dCalendario[Date]) * 100 + WEEKNUM(dCalendario[Date], 2)",,True,,29391,21/04/2026 22:53:41,20/04/2026 22:02:01,29/04/2026 00:57:41,2,False,0,,,,0,,,c42a415b-7985-40ce-bfe6-a1ba85adfa52,
29427,29279,Trimestre,,6,8,,Trimestre do ano (1–4).,False,1,False,False,True,1,-1,False,False,2,29443,2,,,"ROUNDUP(MONTH(dCalendario[Date]) / 3, 0)",,True,,29435,21/04/2026 22:53:41,20/04/2026 22:02:12,29/04/2026 00:57:41,2,False,0,,,,0,,,da414d6a-1fd6-40f5-9c64-a4b11cf06127,
29429,29279,Quadrimestre,,6,6,,"Quadrimestre do ano (1=jan-abr, 2=mai-ago, 3=set-dez). Base do Relatório de Gestão CGE-GO.",False,1,False,False,True,1,-1,False,False,2,29451,2,,,"SWITCH(TRUE(),MONTH(dCalendario[Date])<=4,1,MONTH(dCalendario[Date])<=8,2,3)",,True,,29437,21/04/2026 22:53:41,20/04/2026 22:02:12,29/04/2026 00:57:41,2,False,0,,,,0,,,1b24cc27-739b-44d2-8f11-4db6b1cca8d6,
29430,29279,NomeQuadrimestre,,2,2,,Nome do quadrimestre por extenso.,False,1,False,False,True,1,-1,False,False,2,29455,2,,,"SWITCH(TRUE(),MONTH(dCalendario[Date])<=4,""1º Quadrimestre"",MONTH(dCalendario[Date])<=8,""2º Quadrimestre"",""3º Quadrimestre"")",,True,29432,29438,21/04/2026 22:53:41,20/04/2026 22:02:12,29/04/2026 00:57:41,2,False,0,,,,0,,,199b78b5-2650-4003-84bb-bb95e55a4ec0,
29432,29279,AnoQuadri,,6,6,,Chave numérica ano-quadrimestre para ordenação (ex: 20241).,False,1,False,False,True,1,-1,False,False,2,29463,2,,,"YEAR(dCalendario[Date])*10 + SWITCH(TRUE(),MONTH(dCalendario[Date])<=4,1,MONTH(dCalendario[Date])<=8,2,3)",,True,,29440,21/04/2026 22:53:41,20/04/2026 22:02:12,29/04/2026 00:57:41,2,False,0,,,,0,,,236e9eb1-535f-4b24-83db-305b21743eca,
29433,29279,Semestre,,6,6,,Semestre do ano (1 ou 2).,False,1,False,False,True,1,-1,False,False,2,29467,2,,,"IF(MONTH(dCalendario[Date])<=6,1,2)",,True,,29441,21/04/2026 22:53:41,20/04/2026 22:02:12,29/04/2026 00:57:41,2,False,0,,,,0,,,d128512a-7aef-42e1-bd02-b472e26daa2b,
29499,29279,FimDeSemana,,11,11,,TRUE se sábado ou domingo.,False,1,False,False,True,1,-1,False,False,2,29513,2,,,"WEEKDAY(dCalendario[Date],2) >= 6",,True,,29506,21/04/2026 22:53:41,20/04/2026 22:02:20,29/04/2026 00:57:41,2,False,0,,,,0,,,63235df7-ef5c-44af-a16d-5a3c7cf94503,
29500,29279,DiaUtil,,11,11,,TRUE se segunda a sexta-feira.,False,1,False,False,True,1,-1,False,False,2,29517,2,,,"WEEKDAY(dCalendario[Date],2) <= 5",,True,,29507,21/04/2026 22:53:41,20/04/2026 22:02:20,29/04/2026 00:57:41,2,False,0,,,,0,,,5e7d75a8-a853-4927-89fe-77820ae1ad02,
29501,29279,PrimeiroDiaMes,,11,11,,TRUE se é o primeiro dia do mês.,False,1,False,False,True,1,-1,False,False,2,29521,2,,,DAY(dCalendario[Date]) = 1,,True,,29508,21/04/2026 22:53:41,20/04/2026 22:02:20,29/04/2026 00:57:41,2,False,0,,,,0,,,6992ef20-4d45-403b-be3d-92aea8475d05,
29502,29279,UltimoDiaMes,,11,11,,TRUE se é o último dia do mês.,False,1,False,False,True,1,-1,False,False,2,29525,2,,,"dCalendario[Date] = EOMONTH(dCalendario[Date], 0)",,True,,29509,21/04/2026 22:53:41,20/04/2026 22:02:20,29/04/2026 00:57:41,2,False,0,,,,0,,,89ad0baf-b0b6-4b83-9682-b9173bba203f,
29503,29279,AnoAtual,,11,11,,TRUE se a data pertence ao ano corrente.,False,1,False,False,True,1,-1,False,False,2,29529,2,,,YEAR(dCalendario[Date]) = YEAR(TODAY()),,True,,29510,21/04/2026 22:53:41,20/04/2026 22:02:20,01/05/2026 18:11:43,2,False,0,,,,0,,,70d85811-5d5f-4175-8483-0888fdf3318f,
29504,29279,Ultimos12Meses,,11,11,,TRUE se a data está nos últimos 12 meses a partir de hoje.,False,1,False,False,True,1,-1,False,False,2,29533,2,,,"dCalendario[Date] >= EDATE(TODAY(),-12) && dCalendario[Date] <= TODAY()",,True,,29511,21/04/2026 22:53:41,20/04/2026 22:02:20,01/05/2026 18:11:43,2,False,0,,,,0,,,db24b9d9-8881-4004-a2f2-7c1a1d150f45,
29505,29279,UltimoQuadrimestre,,11,11,,TRUE se a data está nos últimos 3 meses (um quadrimestre retroativo).,False,1,False,False,True,1,-1,False,False,2,29537,2,,,"dCalendario[Date] >= EDATE(TODAY(),-4) && dCalendario[Date] <= TODAY()",,True,,29512,21/04/2026 22:53:41,20/04/2026 22:02:20,01/05/2026 18:11:43,2,False,0,,,,0,,,7d0a0e5d-d125-4838-a669-8d5f7bcf903a,
30083,29279,MesExercicio,,6,6,,Número sequencial de meses desde jan/2024 (mês 1 = jan/2024). Usado em cálculos de tendência e regressão linear no contexto do SGOe.,False,1,False,False,True,1,-1,False,False,2,30091,2,,,"IF(YEAR(dCalendario[Date])>=2024, (YEAR(dCalendario[Date])-2024)*12 + MONTH(dCalendario[Date]), BLANK())",,True,,30087,21/04/2026 22:53:41,20/04/2026 22:02:30,29/04/2026 00:57:41,2,False,0,,,,0,,,0f5d2dfe-2978-4eed-914b-e52d36fd667d,
30084,29279,QuadriExercicio,,6,6,,"Número sequencial de quadrimestres desde Q1/2024 (1=Q1/2024, 2=Q2/2024...). Base para comparação entre relatórios de gestão.",False,1,False,False,True,1,-1,False,False,2,30095,2,,,"IF(YEAR(dCalendario[Date])>=2024, (YEAR(dCalendario[Date])-2024)*3 + SWITCH(TRUE(),MONTH(dCalendario[Date])<=4,1,MONTH(dCalendario[Date])<=8,2,3), BLANK())",,True,,30088,21/04/2026 22:53:41,20/04/2026 22:02:30,29/04/2026 00:57:41,2,False,0,,,,0,,,f51320f1-f15b-4920-a644-957db5dcd366,
30085,29279,DiaDoAno,,6,6,,Número do dia no ano (1–365/366). Útil para análise de sazonalidade intra-anual.,False,1,False,False,True,1,-1,False,False,2,30099,2,,,"DATEDIFF(DATE(YEAR(dCalendario[Date]),1,1), dCalendario[Date], DAY) + 1",,True,,30089,21/04/2026 22:53:41,20/04/2026 22:02:30,29/04/2026 00:57:41,2,False,0,,,,0,,,96319fd0-38a5-46ea-ae95-7c102fe48865,
30086,29279,DiaUtilDoMes,,6,6,,"Dia útil do mês (1, 2, 3...). Conta apenas dias úteis (seg-sex). Útil para análise de prazo interno.",False,1,False,False,True,1,-1,False,False,2,30103,2,,,"CALCULATE(COUNTROWS(dCalendario), dCalendario[Date] <= EARLIER(dCalendario[Date]), MONTH(dCalendario[Date]) = MONTH(EARLIER(dCalendario[Date])), YEAR(dCalendario[Date]) = YEAR(EARLIER(dCalendario[Date])), dCalendario[DiaUtil] = TRUE())",,True,,30090,21/04/2026 22:56:02,20/04/2026 22:02:30,29/04/2026 00:57:44,2,False,0,,,,0,,,0d38238f-22c6-4453-a3d2-abe6f445a434,
30125,29279,TrimestreLabel,,2,2,,Rótulo do trimestre para eixos (ex: T1/2024).,False,1,False,False,True,1,-1,False,False,2,30127,2,,,"""T"" & FORMAT(dCalendario[Trimestre], ""0"") & ""/"" & FORMAT(dCalendario[Ano], ""0"")",,True,29427,30126,21/04/2026 22:53:41,20/04/2026 22:04:33,29/04/2026 00:57:41,2,False,0,,,,0,,,803f5dcf-dd32-4f85-a4c1-412af04dcdef,
30134,29279,QuadriLabel,,2,2,,Rótulo compacto do quadrimestre para eixos (ex: Q1/2024).,False,1,False,False,True,1,-1,False,False,2,30140,2,,,"SWITCH(TRUE(), MONTH(dCalendario[Date])<=4, ""Q1"", MONTH(dCalendario[Date])<=8, ""Q2"", ""Q3"") & ""/"" & FORMAT(dCalendario[Ano], ""0"")",,True,29432,30137,21/04/2026 22:53:41,20/04/2026 22:04:56,29/04/2026 00:57:41,2,False,0,,,,0,,,2213cbd5-b020-4759-ae07-1dc782ddd85f,
30135,29279,SemestreLabel,,2,2,,Rótulo compacto do semestre para eixos (ex: S1/2024).,False,1,False,False,True,1,-1,False,False,2,30144,2,,,"IF(MONTH(dCalendario[Date])<=6, ""S1"", ""S2"") & ""/"" & FORMAT(dCalendario[Ano], ""0"")",,True,29433,30138,21/04/2026 22:53:41,20/04/2026 22:04:56,29/04/2026 00:57:41,2,False,0,,,,0,,,c0267485-cdbc-4c26-ab47-742d1252771d,
30136,29279,AnoMesLabel,,2,2,,Rótulo mês/ano para eixos de gráficos (ex: jan/2024).,False,1,False,False,True,1,-1,False,False,2,30148,2,,,"dCalendario[MesAbrev] & ""/"" & FORMAT(dCalendario[Ano], ""0"")",,True,29325,30139,21/04/2026 22:53:41,20/04/2026 22:04:56,29/04/2026 00:57:41,2,False,0,,,,0,,,3a640870-c5bb-4a15-98b5-dd8332c2ddd6,
31355,31354,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,6,19,,,True,1,True,True,False,1,-1,False,False,1,31377,3,,,,,True,,31356,21/04/2026 22:39:45,21/04/2026 22:39:45,31/12/1699 00:00:00,0,False,0,,,,0,,,,
31358,31354,Tipo,,2,19,,"[Papel: Atributo] Tipo institucional do órgão na rede de ouvidorias, usado para segmentar rankings e matrizes do IGRO. Exemplos esperados: Setorial, Adjunta, Inativa.",False,1,False,False,True,1,-1,False,False,2,31385,1,Tipo,,,,True,,31369,01/05/2026 18:20:14,21/04/2026 22:39:45,31/12/1699 00:00:00,0,False,0,,,,0,,,e4d4d6f5-3e35-45d5-a4f9-82a73e939877,
31359,31354,Grupo,,2,19,,"[Papel: Atributo] Agrupamento temático ou administrativo do órgão, usado para análises comparativas entre blocos institucionais.",False,1,False,False,True,1,-1,False,False,2,31389,1,Grupo,,,,True,,31370,01/05/2026 18:20:14,21/04/2026 22:39:45,31/12/1699 00:00:00,0,False,0,,,,0,,,a87138d4-1eb1-41ab-a71e-7fdc9bf2043f,
31360,31354,Classe,,2,19,,"[Papel: Atributo] Classe analítica do órgão no IGRO, usada para segmentar a matriz por complexidade, volume ou perfil operacional.",False,1,False,False,True,1,-1,False,False,2,31393,1,Classe,,,,True,,31371,01/05/2026 18:20:14,21/04/2026 22:39:45,31/12/1699 00:00:00,0,False,0,,,,0,,,dd9a4aab-d1f7-47a3-b982-9210ce52e7d9,
35074,31354,sigla,,2,19,,[Papel: Chave] Sigla do órgão ou entidade. Chave da dimensão dOrgao_igro e destino do relacionamento ativo com f_relatorio[sigla]. Também é propagada por TREATAS para f_pesquisa e f_insatisfatorias em medidas DAX.,False,1,False,False,True,1,-1,False,False,2,35077,1,sigla,,,,True,,35076,01/05/2026 18:20:14,21/04/2026 22:51:04,31/12/1699 00:00:00,0,False,0,,,,0,,,381b0822-aa09-4681-bcd8-b32d7423c2ce,
39065,39064,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,6,19,,,True,1,True,True,False,1,-1,False,False,1,39141,3,,,,,True,,39066,29/04/2026 00:57:45,21/04/2026 22:53:41,31/12/1699 00:00:00,2,False,0,,,,0,,,,
39068,39064,,Date,9,9,PaddedDateTableDates,,True,1,False,False,True,1,-1,False,False,2,39145,4,[Date],,,General Date,True,,39129,29/04/2026 00:57:45,21/04/2026 22:53:41,31/12/1699 00:00:00,2,False,0,,,,0,,,ce4f382d-8414-4111-9c37-db9482ea33f1,
